Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,ticker
2010-01-29 00:00:00-05:00,6.036446256289082,6.070068759975872,5.711328116873263,5.765664577484131,1245952400,0.0,0.0,AAPL
2010-02-01 00:00:00-05:00,5.774970539460983,5.883943667109292,5.742849076678136,5.845818042755127,749876400,0.0,0.0,AAPL
2010-02-02 00:00:00-05:00,5.881241202303739,5.893549330635148,5.805290174496533,5.879739761352539,698342400,0.0,0.0,AAPL
2010-02-03 00:00:00-05:00,5.859025786989696,6.010027217972776,5.836510585791934,5.980907440185547,615328000,0.0,0.0,AAPL
2010-02-04 00:00:00-05:00,5.905857041779038,5.955090356591733,5.750953707938886,5.765363693237305,757652000,0.0,0.0,AAPL
2010-02-05 00:00:00-05:00,5.782775102281272,5.883942805064995,5.729338873749076,5.86773157119751,850306800,0.0,0.0,AAPL
2010-02-08 00:00:00-05:00,5.874636492542973,5.9403804459120915,5.823902138604233,5.827504634857178,478270800,0.0,0.0,AAPL
2010-02-09 00:00:00-05:00,5.8965499590759025,5.928971618684699,5.846416429790847,5.889645576477051,632886800,0.0,0.0,AAPL
2010-02-10 00:00:00-05:00,5.880639610040027,5.901954779473762,5.831707307859159,5.857524394989014,370361600,0.0,0.0,AAPL
2010-02-11 00:00:00-05:00,5.850320035193965,5.996518134753807,5.825703378312862,5.9640960693359375,550345600,0.0,0.0,AAPL
2010-02-12 00:00:00-05:00,5.947284908028259,6.053256336807876,5.868932617552168,6.015430927276611,655468800,0.0,0.0,AAPL
2010-02-16 00:00:00-05:00,6.06226287790162,6.114798085924142,6.049654540203527,6.10609245300293,543737600,0.0,0.0,AAPL
2010-02-17 00:00:00-05:00,6.129808945268133,6.133411442489012,6.029841651448157,6.080576419830322,436396800,0.0,0.0,AAPL
2010-02-18 00:00:00-05:00,6.052957614810263,6.120803852487125,6.031643638600716,6.091984272003174,422825200,0.0,0.0,AAPL
2010-02-19 00:00:00-05:00,6.059861133737881,6.100087808120595,6.037345531041181,6.05415678024292,415469600,0.0,0.0,AAPL
2010-02-22 00:00:00-05:00,6.074272188984478,6.07907511791057,5.979708638827361,6.016633033752441,390563600,0.0,0.0,AAPL
2010-02-23 00:00:00-05:00,6.004020590346947,6.043947439880778,5.875234606265592,5.915761470794678,575094800,0.0,0.0,AAPL
2010-02-24 00:00:00-05:00,5.950888208864313,6.047252993870826,5.9391800943049295,6.023837566375732,460566400,0.0,0.0,AAPL
2010-02-25 00:00:00-05:00,5.925369247335118,6.089879201498289,5.910659458088919,6.064062118530273,665126000,0.0,0.0,AAPL
2010-02-26 00:00:00-05:00,6.0754704648775535,6.159226493405462,6.064062961609401,6.1427154541015625,507460800,0.0,0.0,AAPL
2010-03-01 00:00:00-05:00,6.176638528292245,6.289214130982631,6.167632688499138,6.273904323577881,550093600,0.0,0.0,AAPL
2010-03-02 00:00:00-05:00,6.3021232242704155,6.329141547627947,6.236379265372259,6.269701957702637,566546400,0.0,0.0,AAPL
2010-03-03 00:00:00-05:00,6.272402282395339,6.300320823975116,6.242382284875532,6.284109592437744,372052800,0.0,0.0,AAPL
2010-03-04 00:00:00-05:00,6.282610014377256,6.331842526899397,6.263096092071562,6.325538158416748,366041200,0.0,0.0,AAPL
2010-03-05 00:00:00-05:00,6.452524907290664,6.595420745426017,6.443218456905086,6.572905540466309,899620400,0.0,0.0,AAPL
2010-03-08 00:00:00-05:00,6.604727960741203,6.607129224968809,6.551892532307321,6.576809406280518,429889600,0.0,0.0,AAPL
2010-03-09 00:00:00-05:00,6.553691234583317,6.754525585734661,6.541082898836807,6.6950860023498535,920259200,0.0,0.0,AAPL
2010-03-10 00:00:00-05:00,6.719403622254259,6.76893675064911,6.7004909149308665,6.749723434448242,596218000,0.0,0.0,AAPL
2010-03-11 00:00:00-05:00,6.72180494243937,6.769536018371582,6.704092667474048,6.769536018371582,405700400,0.0,0.0,AAPL
2010-03-12 00:00:00-05:00,6.8256732378859954,6.836480726929872,6.777041140435703,6.802558422088623,416323600,0.0,0.0,AAPL
2010-03-15 00:00:00-04:00,6.765934032798199,6.769535727622992,6.611930516123886,6.719703197479248,493502800,0.0,0.0,AAPL
2010-03-16 00:00:00-04:00,6.729908529771207,6.7539243663544655,6.679774999949887,6.738013744354248,446908000,0.0,0.0,AAPL
2010-03-17 00:00:00-04:00,6.751522873614004,6.798053908883393,6.702590575274817,6.728107452392578,450956800,0.0,0.0,AAPL
2010-03-18 00:00:00-04:00,6.727507664854695,6.754526389265197,6.682778268800121,6.744019508361816,342109600,0.0,0.0,AAPL
2010-03-19 00:00:00-04:00,6.748223528493972,6.761732492104355,6.641351449568358,6.671972274780273,559445600,0.0,0.0,AAPL
2010-03-22 00:00:00-04:00,6.6185353672307645,6.784546801414264,6.6089287102187075,6.747021198272705,456419600,0.0,0.0,AAPL
2010-03-23 00:00:00-04:00,6.773740785141321,6.868004535476888,6.727509534370829,6.855395793914795,602431200,0.0,0.0,AAPL
2010-03-24 00:00:00-04:00,6.833780687157757,6.910632355434153,6.8298775811513135,6.885715484619141,597780400,0.0,0.0,AAPL
2010-03-25 00:00:00-04:00,6.932246022347836,6.933747463507815,6.792051659514707,6.804059982299805,542284400,0.0,0.0,AAPL
2010-03-26 00:00:00-04:00,6.873107449227582,6.963167470650344,6.861099125721721,6.931646823883057,640875200,0.0,0.0,AAPL
2010-03-29 00:00:00-04:00,6.994687717171304,7.0208046138733895,6.953259809818213,6.976374626159668,540744400,0.0,0.0,AAPL
2010-03-30 00:00:00-04:00,7.102759744140434,7.1291780525803725,7.032212054719231,7.080244541168213,527310000,0.0,0.0,AAPL
2010-03-31 00:00:00-04:00,7.069435761066558,7.103058251144562,7.038514741831434,7.054725170135498,430659600,0.0,0.0,AAPL
2010-04-01 00:00:00-04:00,7.1270762035897395,7.16670206304783,6.98718245841233,7.0838470458984375,603145200,0.0,0.0,AAPL
2010-04-05 00:00:00-04:00,7.0541279895221605,7.1600986308520636,7.047823219341294,7.15949821472168,684507600,0.0,0.0,AAPL
2010-04-06 00:00:00-04:00,7.150791508316376,7.212032341176001,7.1147673475242055,7.191018581390381,447017200,0.0,0.0,AAPL
2010-04-07 00:00:00-04:00,7.1913193405057845,7.262467448259306,7.164601223989251,7.222840785980225,628502000,0.0,0.0,AAPL
2010-04-08 00:00:00-04:00,7.218036494277686,7.251058574835145,7.14598817276622,7.20332670211792,572989200,0.0,0.0,AAPL
2010-04-09 00:00:00-04:00,7.247758735728474,7.261568308543276,7.21863895038741,7.258565425872803,334182800,0.0,0.0,AAPL
2010-04-12 00:00:00-04:00,7.270872079059908,7.296989778044101,7.25916436617006,7.273574352264404,333026400,0.0,0.0,AAPL
2010-04-13 00:00:00-04:00,7.260664158624475,7.288882906695057,7.23814815965264,7.277774810791016,306210800,0.0,0.0,AAPL
2010-04-14 00:00:00-04:00,7.363333695271978,7.379244318918763,7.327009728660392,7.375641822814941,404076400,0.0,0.0,AAPL
2010-04-15 00:00:00-04:00,7.378344835126576,7.475910454257223,7.370239618011878,7.47260856628418,376784800,0.0,0.0,AAPL
2010-04-16 00:00:00-04:00,7.462095984916644,7.539248206176863,7.3414156259409085,7.42697286605835,750545600,0.0,0.0,AAPL
2010-04-19 00:00:00-04:00,7.4158671728523045,7.4416842539797345,7.257961003451434,7.417068004608154,566924400,0.0,0.0,AAPL
2010-04-20 00:00:00-04:00,7.461199740669977,7.482514110299202,7.29368766560357,7.342620372772217,738326400,0.0,0.0,AAPL
2010-04-21 00:00:00-04:00,7.7692086943518115,7.8127384737930985,7.677046799530526,7.781817436218262,982391200,0.0,0.0,AAPL
2010-04-22 00:00:00-04:00,7.752390864342845,8.007861749149672,7.691149260579377,7.99945592880249,793424800,0.0,0.0,AAPL
2010-04-23 00:00:00-04:00,8.045091666655404,8.170876048134094,8.015372268783086,8.130349159240723,796955600,0.0,0.0,AAPL
2010-04-26 00:00:00-04:00,8.161869588442405,8.179280853512592,8.05109482336326,8.090421676635742,479068800,0.0,0.0,AAPL
2010-04-27 00:00:00-04:00,8.02347454629271,8.040585999994244,7.8208393744512765,7.866469383239746,709343600,0.0,0.0,AAPL
2010-04-28 00:00:00-04:00,7.902796026344901,7.925310427306826,7.697458533102753,7.853262901306152,758402400,0.0,0.0,AAPL
2010-04-29 00:00:00-04:00,7.895891973713718,8.10543240966339,7.865572159222529,8.064605712890625,558840800,0.0,0.0,AAPL
2010-04-30 00:00:00-04:00,8.084715736072933,8.122541140877006,7.835249712243143,7.837951183319092,542463600,0.0,0.0,AAPL
2010-05-03 00:00:00-04:00,7.920504670002886,8.041786265970421,7.891684709407858,7.99585485458374,454342000,0.0,0.0,AAPL
2010-05-04 00:00:00-04:00,7.891988637275043,7.903996156396691,7.707664921954021,7.765603065490723,723819600,0.0,0.0,AAPL
2010-05-05 00:00:00-04:00,7.595987263921564,7.749389900012839,7.466900266325085,7.6848464012146,883103200,0.0,0.0,AAPL
2010-05-06 00:00:00-04:00,7.620007701886914,7.75269647302786,5.981509199253293,7.392455577850342,1285860800,0.0,0.0,AAPL
2010-05-07 00:00:00-04:00,7.316204864644492,7.402061981044974,6.760831873781241,7.080545902252197,1676018400,0.0,0.0,AAPL
2010-05-10 00:00:00-04:00,7.512531369895014,7.644619650313338,7.460896408452903,7.624805927276611,984306400,0.0,0.0,AAPL
2010-05-11 00:00:00-04:00,7.560266356130467,7.801928625048036,7.52004008080737,7.700761318206787,848906800,0.0,0.0,AAPL
2010-05-12 00:00:00-04:00,7.782413343671963,7.899192250318425,7.766203715098684,7.867971420288086,654379600,0.0,0.0,AAPL
2010-05-13 00:00:00-04:00,7.9018942693187,7.955330494807483,7.697157211135209,7.755997180938721,599712400,0.0,0.0,AAPL
2010-05-14 00:00:00-04:00,7.659934669974289,7.699561339340355,7.490020885818561,7.6197075843811035,759362800,0.0,0.0,AAPL
2010-05-17 00:00:00-04:00,7.646123852783212,7.69055384007974,7.436282846475372,7.6317138671875,762834800,0.0,0.0,AAPL
2010-05-18 00:00:00-04:00,7.71457107320193,7.761702540490685,7.5128352465768655,7.575878143310547,782678400,0.0,0.0,AAPL
2010-05-19 00:00:00-04:00,7.490018756590615,7.592687497370399,7.350425630775395,7.455195426940918,1025726800,0.0,0.0,AAPL
2010-05-20 00:00:00-04:00,7.261264953654578,7.320405533626535,7.091051412815749,7.137583255767822,1282915200,0.0,0.0,AAPL
2010-05-21 00:00:00-04:00,6.989283078530614,7.339918845405901,6.9451537002479515,7.27447509765625,1223891200,0.0,0.0,AAPL
2010-05-24 00:00:00-04:00,7.423373821020502,7.532046717144963,7.392753405236587,7.4077630043029785,754238800,0.0,0.0,AAPL
2010-05-25 00:00:00-04:00,7.185314654023756,7.407763599570883,7.119571097777742,7.361533164978027,1048006400,0.0,0.0,AAPL
2010-05-26 00:00:00-04:00,7.507432407753117,7.568973864099612,7.317404293064472,7.328211784362793,850654000,0.0,0.0,AAPL
2010-05-27 00:00:00-04:00,7.523038503255914,7.621804909827972,7.47830872336894,7.605593681335449,666282400,0.0,0.0,AAPL
2010-05-28 00:00:00-04:00,7.786917450858569,7.787217258035211,7.605595032373999,7.71156644821167,815614800,0.0,0.0,AAPL
2010-06-01 00:00:00-04:00,7.795922926659376,7.983548511373708,7.77400814421356,7.830145835876465,876472800,0.0,0.0,AAPL
2010-06-02 00:00:00-04:00,7.941519642410159,7.949325049603176,7.815134893159036,7.923808574676514,688548000,0.0,0.0,AAPL
2010-06-03 00:00:00-04:00,7.960738611619624,7.971846716298108,7.817542901514486,7.898898124694824,650106800,0.0,0.0,AAPL
2010-06-04 00:00:00-04:00,7.751495237819546,7.862269213139114,7.644023952176405,7.683950424194336,758304400,0.0,0.0,AAPL
2010-06-07 00:00:00-04:00,7.753896129757248,7.779713220320216,7.5215399098196425,7.533248424530029,886942000,0.0,0.0,AAPL
2010-06-08 00:00:00-04:00,7.602292331191267,7.619103976739918,7.374439702967778,7.4849138259887695,1000770400,0.0,0.0,AAPL
2010-06-09 00:00:00-04:00,7.549157724656313,7.562067069294527,7.279577357268142,7.300890922546387,854630000,0.0,0.0,AAPL
2010-06-10 00:00:00-04:00,7.350124675475873,7.534447586371845,7.270871363009236,7.520339012145996,776356000,0.0,0.0,AAPL
2010-06-11 00:00:00-04:00,7.451893566901335,7.620907080104691,7.426076478003041,7.610400199890137,545759200,0.0,0.0,AAPL
2010-06-14 00:00:00-04:00,7.683946627609793,7.779710151683386,7.625407283642689,7.633512496948242,602960400,0.0,0.0,AAPL
2010-06-15 00:00:00-04:00,7.674342736856669,7.800727515320171,7.670139824319744,7.795924186706543,585074000,0.0,0.0,AAPL
2010-06-16 00:00:00-04:00,7.838253332981404,8.037887295414478,7.824143954163058,8.02287769317627,783678000,0.0,0.0,AAPL
2010-06-17 00:00:00-04:00,8.123444524337804,8.192491579892163,8.09042243774591,8.16157054901123,872855200,0.0,0.0,AAPL
2010-06-18 00:00:00-04:00,8.172975291199178,8.255531285433458,8.148058429016121,8.227611541748047,784621600,0.0,0.0,AAPL
2010-06-21 00:00:00-04:00,8.336284512086452,8.375911165261698,8.067304565228396,8.110533714294434,776490400,0.0,0.0,AAPL
2010-06-22 00:00:00-04:00,8.17027529776199,8.284651756151225,8.150462368601495,8.221009254455566,717262000,0.0,0.0,AAPL
2010-06-23 00:00:00-04:00,8.242922216110424,8.24532387991627,8.042387296439394,8.134549140930176,768457200,0.0,0.0,AAPL
2010-06-24 00:00:00-04:00,8.13545195967562,8.201496933784734,8.048394023807994,8.07541275024414,714277200,0.0,0.0,AAPL
2010-06-25 00:00:00-04:00,8.107237948615666,8.11354192037266,7.9796514602073145,8.006369590759277,549942400,0.0,0.0,AAPL
2010-06-28 00:00:00-04:00,8.013271378706731,8.097929266967423,7.940923225808239,8.054399490356445,584948000,0.0,0.0,AAPL
2010-06-29 00:00:00-04:00,7.928909683014523,7.937015697736155,7.634112717638736,7.690250396728516,1133344800,0.0,0.0,AAPL
2010-06-30 00:00:00-04:00,7.706463820200645,7.744289231535394,7.505330045200028,7.550960063934326,739452000,0.0,0.0,AAPL
2010-07-01 00:00:00-04:00,7.634112404291113,7.649122799804604,7.30149005594474,7.459395408630371,1022896000,0.0,0.0,AAPL
2010-07-02 00:00:00-04:00,7.519739164265927,7.532949120914697,7.300892692699636,7.413168907165527,693842800,0.0,0.0,AAPL
2010-07-06 00:00:00-04:00,7.535050259302936,7.589086109024135,7.389752758926628,7.463902950286865,615235600,0.0,0.0,AAPL
2010-07-07 00:00:00-04:00,7.519739950868999,7.7683074480550065,7.497526154705037,7.7653045654296875,654556000,0.0,0.0,AAPL
2010-07-08 00:00:00-04:00,7.87968188433565,7.892290624601069,7.651829145807937,7.747893333435059,738144400,0.0,0.0,AAPL
2010-07-09 00:00:00-04:00,7.71186481804831,7.802225401649051,7.659930048174273,7.793820381164551,433322400,0.0,0.0,AAPL
2010-07-12 00:00:00-04:00,7.761099557845389,7.860766205038238,7.650926031879293,7.723874568939209,562878400,0.0,0.0,AAPL
2010-07-13 00:00:00-04:00,7.69475697197448,7.697157834685311,7.397857230806437,7.559065341949463,1190924000,0.0,0.0,AAPL
2010-07-14 00:00:00-04:00,7.486418532497447,7.679146513107514,7.475009823560484,7.586984634399414,812047600,0.0,0.0,AAPL
2010-07-15 00:00:00-04:00,7.451896007128454,7.7142714976875855,7.423977052070653,7.548560619354248,824866000,0.0,0.0,AAPL
2010-07-16 00:00:00-04:00,7.600494311867664,7.65423035642215,7.457298663228813,7.502028465270996,1039858400,0.0,0.0,AAPL
2010-07-19 00:00:00-04:00,7.501426289516156,7.501426289516156,7.192819666430384,7.372339248657227,1024478000,0.0,0.0,AAPL
2010-07-20 00:00:00-04:00,7.29188779487276,7.592088671350522,7.205129660606688,7.561768054962158,1074950800,0.0,0.0,AAPL
2010-07-21 00:00:00-04:00,7.9580313081095175,7.959832556065484,7.625109061294975,7.632313251495361,1185671200,0.0,0.0,AAPL
2010-07-22 00:00:00-04:00,7.735582219549913,7.805228869010755,7.664434129348294,7.775809288024902,645318800,0.0,0.0,AAPL
2010-07-23 00:00:00-04:00,7.717871366725438,7.816637803019452,7.693554917480725,7.803428649902344,533388800,0.0,0.0,AAPL
2010-07-26 00:00:00-04:00,7.805232155784153,7.808234236906419,7.7364865021437605,7.783617973327637,420551600,0.0,0.0,AAPL
2010-07-27 00:00:00-04:00,7.831345783349119,7.949324704345197,7.814234330673173,7.92771053314209,584771600,0.0,0.0,AAPL
2010-07-28 00:00:00-04:00,7.9154048807282145,7.985051545015022,7.812736132596297,7.834049701690674,519985200,0.0,0.0,AAPL
2010-07-29 00:00:00-04:00,7.826543283943989,7.884782030306853,7.6881510089294,7.748490810394287,643806800,0.0,0.0,AAPL
2010-07-30 00:00:00-04:00,7.681851003540273,7.796226698524206,7.652129996621123,7.722677707672119,448210000,0.0,0.0,AAPL
2010-08-02 00:00:00-04:00,7.818439708635202,7.882982435462376,7.793823450106868,7.860767841339111,428055600,0.0,0.0,AAPL
2010-08-03 00:00:00-04:00,7.835552280817675,7.903097097755133,7.787820396415539,7.863170623779297,417653600,0.0,0.0,AAPL
2010-08-04 00:00:00-04:00,7.890489030884332,7.9337173923704025,7.814538388571547,7.8946919441223145,420375200,0.0,0.0,AAPL
2010-08-05 00:00:00-04:00,7.857162906929185,7.9006926599535054,7.8217391695687795,7.856262683868408,289097200,0.0,0.0,AAPL
2010-08-06 00:00:00-04:00,7.79862695582381,7.849962138111632,7.734083419274422,7.807933807373047,444897600,0.0,0.0,AAPL
2010-08-09 00:00:00-04:00,7.8496591801558475,7.869773518918754,7.792321450652643,7.857765197753906,303128000,0.0,0.0,AAPL
2010-08-10 00:00:00-04:00,7.800723834038351,7.818736307839095,7.731676819425391,7.787514686584473,451920000,0.0,0.0,AAPL
2010-08-11 00:00:00-04:00,7.667140173615629,7.675845807764603,7.499327451849493,7.510734558105469,620054400,0.0,0.0,AAPL
2010-08-12 00:00:00-04:00,7.405664387764423,7.5980933790482865,7.38855292615473,7.558767318725586,534920400,0.0,0.0,AAPL
2010-08-13 00:00:00-04:00,7.554561209903288,7.56146559276231,7.477709568814889,7.478010177612305,354869200,0.0,0.0,AAPL
2010-08-16 00:00:00-04:00,7.432381872205904,7.505331234896495,7.403561895859757,7.434183120727539,318430000,0.0,0.0,AAPL
2010-08-17 00:00:00-04:00,7.507430341948491,7.644022180366808,7.481012037155399,7.564168453216553,422640400,0.0,0.0,AAPL
2010-08-18 00:00:00-04:00,7.575877763069545,7.645223823722821,7.552461533426361,7.597191333770752,339696000,0.0,0.0,AAPL
2010-08-19 00:00:00-04:00,7.590286351160658,7.609499666277856,7.465403009393385,7.501427173614502,426706000,0.0,0.0,AAPL
2010-08-20 00:00:00-04:00,7.48671641104523,7.622707032201757,7.475007897849289,7.494221210479736,384230000,0.0,0.0,AAPL
2010-08-23 00:00:00-04:00,7.558767357417727,7.565071327003947,7.3624360604762,7.378946304321289,414041600,0.0,0.0,AAPL
2010-08-24 00:00:00-04:00,7.284982241495413,7.294887904477518,7.164301013098241,7.2027268409729,602565600,0.0,0.0,AAPL
2010-08-25 00:00:00-04:00,7.145989565234134,7.324609764531379,7.120772888278463,7.291586875915527,596867600,0.0,0.0,AAPL
2010-08-26 00:00:00-04:00,7.368435468034919,7.377441706629038,7.213231563568115,7.213231563568115,466505200,0.0,0.0,AAPL
2010-08-27 00:00:00-04:00,7.257363512417155,7.283180601097653,7.071538351139285,7.25346040725708,548391200,0.0,0.0,AAPL
2010-08-30 00:00:00-04:00,7.2276427428252825,7.377443747193198,7.225241078535896,7.27987813949585,383289200,0.0,0.0,AAPL
2010-08-31 00:00:00-04:00,7.260364110453266,7.341719275651929,7.21533451390289,7.297889709472656,420786800,0.0,0.0,AAPL
2010-09-01 00:00:00-04:00,7.429079959062468,7.548860192589733,7.393356395417831,7.514937877655029,697037600,0.0,0.0,AAPL
2010-09-02 00:00:00-04:00,7.542854730302402,7.570173263549805,7.462100764450208,7.570173263549805,415427600,0.0,0.0,AAPL
2010-09-03 00:00:00-04:00,7.657834446596429,7.768608446860624,7.640122566782573,7.768308639526367,520788800,0.0,0.0,AAPL
2010-09-07 00:00:00-04:00,7.70436465328237,7.791122793862826,7.692656937689571,7.73948860168457,342557600,0.0,0.0,AAPL
2010-09-08 00:00:00-04:00,7.798626248570744,7.937019359044229,7.778212100417537,7.892889976501465,526551200,0.0,0.0,AAPL
2010-09-09 00:00:00-04:00,7.956532535781214,8.000961725872408,7.892890029651738,7.897392749786377,438575200,0.0,0.0,AAPL
2010-09-10 00:00:00-04:00,7.900997254277048,7.940324119724478,7.847261199763033,7.907601833343506,387542400,0.0,0.0,AAPL
2010-09-13 00:00:00-04:00,7.979949317653594,8.053798910464172,7.97814887059305,8.016573905944824,388780000,0.0,0.0,AAPL
2010-09-14 00:00:00-04:00,7.991656234110542,8.080515422114129,7.970942277123896,8.04719352722168,408150400,0.0,0.0,AAPL
2010-09-15 00:00:00-04:00,8.05049605310152,8.116840835887611,8.040588785718109,8.11203670501709,429368800,0.0,0.0,AAPL
2010-09-16 00:00:00-04:00,8.112637314574213,8.305665883654774,8.090421918473224,8.302663803100586,652103200,0.0,0.0,AAPL
2010-09-17 00:00:00-04:00,8.33628460559782,8.34439062225477,8.215904807202453,8.26663875579834,634477200,0.0,0.0,AAPL
2010-09-20 00:00:00-04:00,8.287952542455406,8.519107894477779,8.281048159214484,8.502596855163574,658677600,0.0,0.0,AAPL
2010-09-21 00:00:00-04:00,8.52150682213553,8.626276575609664,8.489384977016957,8.518804550170898,668074400,0.0,0.0,AAPL
2010-09-22 00:00:00-04:00,8.486988730629042,8.645194790704032,8.477982487704077,8.638290405273438,585289600,0.0,0.0,AAPL
2010-09-23 00:00:00-04:00,8.595659495681558,8.788688844905604,8.585753031766947,8.67341136932373,786116800,0.0,0.0,AAPL
2010-09-24 00:00:00-04:00,8.76887649508974,8.811805042631795,8.72234545104608,8.775480270385742,649488000,0.0,0.0,AAPL
2010-09-27 00:00:00-04:00,8.825311990603359,8.847826386167334,8.736152226585425,8.740654945373535,482834800,0.0,0.0,AAPL
2010-09-28 00:00:00-04:00,8.758968893855966,8.758968893855966,8.255532452179636,8.611570358276367,1035042400,0.0,0.0,AAPL
2010-09-29 00:00:00-04:00,8.62267868649885,8.700130764342527,8.585754296786314,8.62688159942627,469644000,0.0,0.0,AAPL
2010-09-30 00:00:00-04:00,8.675810227744114,8.705830215839507,8.443154317975784,8.518204689025879,673391600,0.0,0.0,AAPL
2010-10-01 00:00:00-04:00,8.590257827865392,8.60316637512059,8.446161148960494,8.481285095214844,448142800,0.0,0.0,AAPL
2010-10-04 00:00:00-04:00,8.453664387830996,8.492689825964735,8.338686723821786,8.364805221557617,435302000,0.0,0.0,AAPL
2010-10-05 00:00:00-04:00,8.465671705515954,8.68932063476179,8.460267160341397,8.67401123046875,501967200,0.0,0.0,AAPL
2010-10-06 00:00:00-04:00,8.693527833285753,8.765576179581716,8.563540521667537,8.681519508361816,670868800,0.0,0.0,AAPL
2010-10-07 00:00:00-04:00,8.716040367414873,8.720243279848695,8.613071818468747,8.682417869567871,408399600,0.0,0.0,AAPL
2010-10-08 00:00:00-04:00,8.757168780042944,8.840924827291898,8.705835204268118,8.82801628112793,658403200,0.0,0.0,AAPL
2010-10-11 00:00:00-04:00,8.84813083660072,8.923180450846239,8.843927923530188,8.866742134094238,427753200,0.0,0.0,AAPL
2010-10-12 00:00:00-04:00,8.868244658834028,8.991027773051538,8.780585493042786,8.962207794189453,558544000,0.0,0.0,AAPL
2010-10-13 00:00:00-04:00,9.012037034216423,9.064872032470346,9.000028715693531,9.010235786437988,630092400,0.0,0.0,AAPL
2010-10-14 00:00:00-04:00,9.056767430349014,9.080182851427702,9.018041001307198,9.075380325317383,435296400,0.0,0.0,AAPL
2010-10-15 00:00:00-04:00,9.229381302765864,9.456333696255191,9.153430697806977,9.448528289794922,922194000,0.0,0.0,AAPL
2010-10-18 00:00:00-04:00,9.560505630529308,9.576415451922545,9.435021092752594,9.546396255493164,1093010800,0.0,0.0,AAPL
2010-10-19 00:00:00-04:00,9.108102753719557,9.41941084987622,9.006634849511935,9.290925025939941,1232784000,0.0,0.0,AAPL
2010-10-20 00:00:00-04:00,9.276215789098567,9.433821399111464,9.212273482130954,9.32214641571045,721624400,0.0,0.0,AAPL
2010-10-21 00:00:00-04:00,9.377080034102113,9.448527917949152,9.21016843371415,9.291823387145996,551460000,0.0,0.0,AAPL
2010-10-22 00:00:00-04:00,9.278321163618502,9.307440955562003,9.195166305454237,9.230289459228516,372778000,0.0,0.0,AAPL
2010-10-25 00:00:00-04:00,9.278917496931218,9.354266902938493,9.25940357516396,9.271411895751953,392462000,0.0,0.0,AAPL
2010-10-26 00:00:00-04:00,9.212275031647119,9.298432747547729,9.17564964546207,9.247698783874512,392929600,0.0,0.0,AAPL
2010-10-27 00:00:00-04:00,9.235691796623266,9.303236621119288,9.174150333041684,9.241095542907715,399002800,0.0,0.0,AAPL
2010-10-28 00:00:00-04:00,9.244695100106394,9.246196541205533,9.033054431772614,9.163341522216797,551051200,0.0,0.0,AAPL
2010-10-29 00:00:00-04:00,9.13301843085285,9.182551544457208,9.032150154164718,9.035452842712402,430511200,0.0,0.0,AAPL
